公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
300120,经纬电材,天津经纬电材股份有限公司,"Tianjin Jingwei Electric Wire Co.,Ltd",天津市津南经济开发区（双港）旺港路12号,300120,经纬电材,2010/9/17,"204,816,059","155,686,041",,,,0,0,华北,天津,天津市,C 制造业,www.jwdc.cn
300121,阳谷华泰,山东阳谷华泰化工股份有限公司,"Shandong Yanggu Huatai Chemical Co., Ltd.",山东省阳谷县清河西路217号,300121,阳谷华泰,2010/9/17,"280,800,000","142,232,327",,,,0,0,华东,山东,聊城市,C 制造业,www.yghuatai.com
300122,智飞生物,重庆智飞生物制品股份有限公司,"Chongqing Zhifei Biological Products Co.,Ltd.",重庆市江北区金源路七号25层,300122,智飞生物,2010/9/28,"800,000,000","302,419,745",,,,0,0,西南,重庆,重庆市,C 制造业,www.zhifeishengwu.com
300123,太阳鸟,太阳鸟游艇股份有限公司,Sunbird Yacht Company Limited,湖南省沅江市石矶湖大堤路18号,300123,太阳鸟,2010/9/28,"288,897,318","274,096,318",,,,0,0,华中,湖南,益阳市,C 制造业,www.cnsunbird.com
300124,汇川技术,深圳市汇川技术股份有限公司,"Shenzhen Inovance Technology Co., Ltd",广东省深圳市龙华新区观澜街道高新技术产业园汇川技术总部基地,300124,汇川技术,2010/9/28,"795,209,624","621,693,673",,,,0,0,华南,广东,深圳市,C 制造业,www.inovance.cn
300125,易世达,大连易世达新能源发展股份有限公司,"Dalian East New Energy Development CO.,Ltd.",辽宁省大连高新园区火炬路32号B座18-20层,300125,易世达,2010/10/13,"118,000,000","87,278,586",,,,0,0,东北,辽宁,大连市,M 科研服务,www.dleast.cc
300126,锐奇股份,锐奇控股股份有限公司,"KEN HOLDING CO.,LTD.",上海市松江区新桥镇新茸路5号,300126,锐奇股份,2010/10/13,"307,308,000","210,447,979",,,,0,0,华东,上海,上海市,C 制造业,www.kenpowertools.com
300127,银河磁体,成都银河磁体股份有限公司,"Chengdu Galaxy Magnets Co.,Ltd.",四川省成都市高新技术开发区西区百草路6号,300127,银河磁体,2010/10/13,"323,146,360","221,039,890",,,,0,0,西南,四川,成都市,C 制造业,www.galaxymagnets.com
300128,锦富新材,苏州锦富新材料股份有限公司,"SuZhou JinFu New Material Co.,Ltd",江苏省苏州工业园区江浦路39号,300128,锦富新材,2010/10/13,"500,130,080","281,563,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.jin-fu.cn
300129,泰胜风能,上海泰胜风能装备股份有限公司,"Shanghai Taisheng Wind Power Equipment Co., Ltd.",上海市金山区卫清东路1988号,300129,泰胜风能,2010/10/19,"648,000,000","463,787,508",,,,0,0,华东,上海,上海市,C 制造业,www.shtsp.com
300130,新国都,深圳市新国都技术股份有限公司,"Shenzhen Xinguodu Technology Co.,Ltd.",广东省深圳市福田区深南路车公庙工业区泰然劲松大厦17A,300130,新国都,2010/10/19,"231,021,360","149,164,065",,,,0,0,华南,广东,深圳市,C 制造业,www.xinguodu.com
300131,英唐智控,深圳市英唐智能控制股份有限公司,"ShenZhen Yitoa Intelligent Control Co.,Ltd.",广东省深圳市南山区高新技术产业园科技南五路英唐大厦五楼,300131,英唐智控,2010/10/19,"534,763,213","258,206,108",,,,0,0,华南,广东,深圳市,F 批发零售,www.yitoa.com
300132,青松股份,福建青松股份有限公司,"Fujian Green Pine Co.,LTD",福建省建阳市回瑶工业园区,300132,青松股份,2010/10/26,"385,920,000","272,780,294",,,,0,0,华东,福建,南平市,C 制造业,www.greenpine.cc
300133,华策影视,浙江华策影视股份有限公司,"Zhejiang Huace Film & TV Co.,Ltd.",浙江省杭州市文二西路683号西溪创意产业园C-C座,300133,华策影视,2010/10/26,"1,091,638,551","700,167,282",,,,0,0,华东,浙江,杭州市,R 文化传播,www.huacemedia.com
300134,大富科技,深圳市大富科技股份有限公司,"Shenzhen Tatfook Technology Co.,Ltd",广东省深圳市宝安区沙井街道蚝乡路沙井工业公司第三工业区A1、A2、A3的101、A4的第一、二、三层,300134,大富科技,2010/10/26,"652,800,000","597,718,500",,,,0,0,华南,广东,深圳市,C 制造业,www.tatfook.com
300135,宝利国际,江苏宝利国际投资股份有限公司,"Jiangsu Baoli International Investment Co., Ltd.",江苏省江阴市云亭镇工业园区,300135,宝利国际,2010/10/26,"921,600,000","708,683,602",,,,0,0,华东,江苏,无锡市,C 制造业,www.baolijt.cn
300136,信维通信,深圳市信维通信股份有限公司,"Shenzhen Sunway Communication Co., Ltd.",广东省深圳市宝安区沙井街道西环路1013号A，B栋,300136,信维通信,2010/11/5,"598,112,899","408,701,737",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-sunway.com.cn
300137,先河环保,河北先河环保科技股份有限公司,"Hebei Sailhero Environmental Protection High-tech Co., ltd.",河北省石家庄市高新技术开发区湘江道251号,300137,先河环保,2010/11/5,"344,395,344","281,032,293",,,,0,0,华北,河北,石家庄市,C 制造业,www.sailhero.com.cn
300138,晨光生物,晨光生物科技集团股份有限公司,"CHENGUANG BIOTECH GROUP CO.,LTD",河北省曲周县城晨光路1号,300138,晨光生物,2010/11/5,"179,570,872","141,645,779",,,,0,0,华北,河北,邯郸市,C 制造业,www.cn-cg.com
300139,晓程科技,北京晓程科技股份有限公司,"Beijing XIAOCHENG Technology Stock Co., Ltd",北京市海淀区西三环北路87号国际财经中心D座503,300139,晓程科技,2010/11/12,"274,000,000","212,161,048",,,,0,0,华北,北京,北京市,C 制造业,www.xiaocheng.com
300140,启源装备,西安启源机电装备股份有限公司,"XI"" AN QIYUAN MECHANICAL AND ELECTRICAL EQUIPMENT CO.,LTD.",陕西省西安市经济技术开发区凤城十二路98号,300140,启源装备,2010/11/12,"244,000,000","241,541,565",,,,0,0,西北,陕西,西安市,C 制造业,www.sdricom.com
300141,和顺电气,苏州工业园区和顺电气股份有限公司,"Suzhou Industrial Park Heshun Electric Co.,Ltd.",江苏省苏州工业园区和顺路8号,300141,和顺电气,2010/11/12,"166,966,400","106,212,174",,,,0,0,华东,江苏,苏州市,C 制造业,www.cnheshun.com
300142,沃森生物,云南沃森生物技术股份有限公司,"Walvax Biotechnology Co.,Ltd.",云南省昆明市高新开发区北区云南大学科技园2期A3幢4楼,300142,沃森生物,2010/11/12,"1,404,000,000","1,021,753,614",,,,0,0,西南,云南,昆明市,C 制造业,www.walvax.com
300143,星河生物,广东星河生物科技股份有限公司,"Starway Bio-technology Co., Ltd",广东省东莞市塘厦镇蛟坪大道83号,300143,星河生物,2010/12/9,"147,400,000","106,030,479",,,,0,0,华南,广东,东莞市,A 农林牧渔,www.starway.com.cn
300144,宋城演艺,宋城演艺发展股份有限公司,SONGCHENG PERFORMANCE DEVELOPMENT CO .，LTD.,浙江省杭州市之江路148号,300144,宋城演艺,2010/12/9,"1,452,680,502","1,219,060,893",,,,0,0,华东,浙江,杭州市,R 文化传播,www.chinascgf.com
300145,南方泵业,南方泵业股份有限公司,"Nanfang Pump Industry Co., Ltd.",浙江省杭州余杭区仁和镇,300145,南方泵业,2010/12/9,"333,183,384","178,566,142",,,,0,0,华东,浙江,杭州市,C 制造业,www.nanfang-pump.com
300146,汤臣倍健,汤臣倍健股份有限公司,"BY-HEALTH CO.,LTD",广东省珠海市金湾区三灶科技工业园星汉路19号,300146,汤臣倍健,2010/12/15,"728,010,940","337,432,540",,,,0,0,华南,广东,珠海市,C 制造业,www.by-health.com.cn
300147,香雪制药,广州市香雪制药股份有限公司,"Xiangxue Pharmaceutical Co., Ltd.",广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号,300147,香雪制药,2010/12/15,"661,476,335","660,214,201",,,,0,0,华南,广东,广州市,C 制造业,www.xphcn.com
300148,天舟文化,天舟文化股份有限公司,"TANGEL PUBLISHING CO.,LTD",湖南省长沙县星沙镇茶叶大市场办公楼502、602号,300148,天舟文化,2010/12/15,"422,351,509","338,509,388",,,,0,0,华中,湖南,长沙市,R 文化传播,www.t-angel.com
300149,量子高科,量子高科（中国）生物股份有限公司,"Quanturn Hi-Tech （China）Biological Co.,Ltd",广东省江门市高新区高新西路133号,300149,量子高科,2010/12/22,"422,100,000","355,619,250",,,,0,0,华南,广东,江门市,C 制造业,www.qht.cc
300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,"Beijing Century Real Technology Co.,Ltd.",北京市海淀区创业路8号3号楼6层3-9,300150,世纪瑞尔,2010/12/22,"540,000,000","357,728,472",,,,0,0,华北,北京,北京市,I 信息技术,www.c-real.com.cn
300151,昌红科技,深圳市昌红科技股份有限公司,"SHENZHEN CHANGHONG TECHNOLOGY Co.,Ltd.",广东省深圳市坪山新区坪山锦龙大道西侧,300151,昌红科技,2010/12/22,"502,500,000","262,569,880",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-changhong.com
300152,科融环境,徐州科融环境资源股份有限公司,"Xuzhou Kerong Environmental Resources Co.,Ltd.",江苏省徐州市经济开发区杨山路12号,300152,科融环境,2010/12/29,"712,800,000","712,800,000",,,,0,0,华东,江苏,徐州市,C 制造业,www.xcc.com.cn
300153,科泰电源,上海科泰电源股份有限公司,"SHANGHAI COOLTECH POWER CO.,LTD.",上海市青浦区张江高新区青浦园天辰路1633号,300153,科泰电源,2010/12/29,"320,000,000","154,497,436",,,,0,0,华东,上海,上海市,C 制造业,www.cooltechsh.com
300154,瑞凌股份,深圳市瑞凌实业股份有限公司,"SHENZHEN RILAND INDUSTRY CO., LTD",广东省深圳市宝安区福永街道凤凰第四工业区4号厂房,300154,瑞凌股份,2010/12/29,"453,460,000","311,195,212",,,,0,0,华南,广东,深圳市,C 制造业,www.riland.com.cn
300155,安居宝,广东安居宝数码科技股份有限公司,"GUANGDONG ANJUBAO DIGITAL TECHNOLOGY CO.,LTD.",广东省广州开发区科学城起云路6号,300155,安居宝,2011/1/7,"546,900,006","266,736,454",,,,0,0,华南,广东,广州市,C 制造业,www.anjubao.com
300156,神雾环保,神雾环保技术股份有限公司,"Shenwu Environmental Technology CO.,LTD",北京市朝阳区将台路5号院15号楼C座6层,300156,神雾环保,2011/1/7,"404,009,766","252,758,727",,,,0,0,华北,北京,北京市,C 制造业,www.swet.net.cn
300157,恒泰艾普,恒泰艾普石油天然气技术服务股份有限公司,"LandOcean Energy Services Co., LTD.",北京市海淀区丰秀中路3号院4号楼401室,300157,恒泰艾普,2011/1/7,"597,702,777","480,836,537",,,,0,0,华北,北京,北京市,B 采矿业,www.ldocean.com.cn
300158,振东制药,山西振东制药股份有限公司,"Shanxi Zhendong Pharmaceutical Co.,Ltd",山西省长治县光明南路振东科技园,300158,振东制药,2011/1/7,"288,000,000","286,132,637",,,,0,0,华北,山西,长治市,C 制造业,www.zdjt.com
300159,新研股份,新疆机械研究院股份有限公司,"Xinjiang Machinery Research Institute Co.,Ltd",新疆维吾尔自治区乌鲁木齐经济技术开发区融合南路661号,300159,新研股份,2011/1/7,"721,600,000","576,031,614",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjjxy.com.cn
300160,秀强股份,江苏秀强玻璃工艺股份有限公司,"JIANGSU XIUQIANG GLASSWORK CO., LTD.",江苏省宿迁市宿豫区江山大道28号,300160,秀强股份,2011/1/13,"186,800,000","186,800,000",,,,0,0,华东,江苏,宿迁市,C 制造业,www.jsxq.com
300161,华中数控,武汉华中数控股份有限公司,"Wuhan Huazhong Numerical Control Co.,Ltd.",湖北省武汉市东湖开发区华工科技园,300161,华中数控,2011/1/13,"161,745,000","156,374,315",,,,0,0,华中,湖北,武汉市,C 制造业,www.huazhongcnc.com
300162,雷曼股份,深圳雷曼光电科技股份有限公司,"Ledman Optoelectronic Co.,Ltd.",广东省深圳市南山区松白公路百旺信工业园区二区第八栋,300162,雷曼股份,2011/1/13,"335,000,000","211,740,088",,,,0,0,华南,广东,深圳市,C 制造业,www.ledman.cn
300163,先锋新材,宁波先锋新材料股份有限公司,"NINGBO XIANFENG NEW MATERIAL CO.,LTD",浙江省宁波市鄞州区集士港镇山下庄村,300163,先锋新材,2011/1/13,"474,000,000","288,097,104",,,,0,0,华东,浙江,宁波市,C 制造业,www.aplus.cn;www.chinacurtains.com
300164,通源石油,西安通源石油科技股份有限公司,"TONG OIL TOOLS CO., LTD.",陕西省西安市高新区科技二路70号软件园唐乐阁D301室,300164,通源石油,2011/1/13,"405,095,117","302,467,565",,,,0,0,西北,陕西,西安市,B 采矿业,www.tongoiltools.com
300165,天瑞仪器,江苏天瑞仪器股份有限公司,"Jiangsu Skyray Instrument Co.,Ltd.",江苏省昆山市玉山镇中华园西路1888号天瑞大厦,300165,天瑞仪器,2011/1/25,"230,880,000","138,896,180",,,,0,0,华东,江苏,苏州市,C 制造业,www.skyray-instrument.com
300166,东方国信,北京东方国信科技股份有限公司,Business-intelligence of Oriental Nations Corporation Ltd.,北京市朝阳区望京北路9号D座1108,300166,东方国信,2011/1/25,"565,327,748","343,111,208",,,,0,0,华北,北京,北京市,I 信息技术,www.bonc.com.cn
300167,迪威视讯,深圳市迪威视讯股份有限公司,Shenzhen Dvision Video Communications Co.Ltd.,广东省深圳市南山区西丽镇茶光路南侧深圳集成电路设计应用产业园306-1、307、407、409室,300167,迪威视讯,2011/1/25,"300,240,000","300,202,500",,,,0,0,华南,广东,深圳市,I 信息技术,www.dvision.cn
300168,万达信息,万达信息股份有限公司,"Wonders Information Co.,Ltd.",上海市桂平路481号20号楼5层,300168,万达信息,2011/1/25,"1,023,267,842","998,658,450",,,,0,0,华东,上海,上海市,I 信息技术,www.wondersgroup.com
300169,天晟新材,常州天晟新材料股份有限公司,"Changzhou Tiansheng New Materials Co., Ltd.",江苏省常州市龙锦路508号,300169,天晟新材,2011/1/25,"325,984,340","186,455,947",,,,0,0,华东,江苏,常州市,C 制造业,www.tschina.com
300170,汉得信息,上海汉得信息技术股份有限公司,"Hand Enterprise Solutions Co.,Ltd",上海市青浦工业园区外青松公路5500号303室,300170,汉得信息,2011/2/1,"828,624,634","623,228,402",,,,0,0,华东,上海,上海市,I 信息技术,www.hand-china.com
300171,东富龙,上海东富龙科技股份有限公司,"Shanghai Tofflon Science and Technology Co.,Ltd.",上海市闵行区都会路1509号4幢,300171,东富龙,2011/2/1,"634,773,177","317,638,414",,,,0,0,华东,上海,上海市,C 制造业,www.tofflon.com
300172,中电环保,中电环保股份有限公司,"CEC ENVIRONMENTAL PROTECTION CO.,LTD.",江苏省南京市江宁开发区诚信大道1800号,300172,中电环保,2011/2/1,"338,000,000","227,673,366",,,,0,0,华东,江苏,南京市,N 公共环保,www.njcec.com
300173,智慧松德,松德智慧装备股份有限公司,"Sotech Smarter Equipment Co., Ltd.",广东省中山市南头镇东福北路35号,300173,智慧松德,2011/2/1,"586,180,503","245,771,376",,,,0,0,华南,广东,中山市,C 制造业,www.songde.com.cn
300174,元力股份,福建元力活性炭股份有限公司,"Fujian Yuanli Active Carbon Co.,Ltd.",福建省南平来舟经济开发区,300174,元力股份,2011/2/1,"136,000,000","72,004,249",,,,0,0,华东,福建,南平市,C 制造业,www.yuanlicarbon.com
300175,朗源股份,朗源股份有限公司,"Lontrue Co.,Limited",山东省龙口高新技术产业园区,300175,朗源股份,2011/2/15,"470,800,000","464,793,505",,,,0,0,华东,山东,烟台市,C 制造业,www.lontrue.com
300176,鸿特精密,广东鸿特精密技术股份有限公司,"Guangdong Hongteo Accurate Technology Co.,Ltd.",广东省肇庆市鼎湖城区北十区,300176,鸿特精密,2011/2/15,"107,280,000","107,280,000",,,,0,0,华南,广东,肇庆市,C 制造业,www.hongteo.com.cn
300177,中海达,广州中海达卫星导航技术股份有限公司,"Guangzhou Hi-Target Navigation Tech Co.,Ltd.",广东省广州市番禺区东环街番禺大道北555号天安总部中心13号厂房101,300177,中海达,2011/2/15,"436,923,611","277,751,143",,,,0,0,华南,广东,广州市,C 制造业,www.hi-target.com.cn
300178,腾邦国际,深圳市腾邦国际商业服务股份有限公司,Shenzhen Tempus Global Business Service Holding Ltd.,广东省深圳市福田保税区桃花路腾邦物流大厦5楼,300178,腾邦国际,2011/2/15,"538,252,000","520,704,475",,,,0,0,华南,广东,深圳市,L 商务服务,www.tempus.cn
300179,四方达,河南四方达超硬材料股份有限公司,"SF DIAMOND CO.,LTD.",河南省郑州市经济技术开发区第七大街151号,300179,四方达,2011/2/15,"478,475,500","321,931,734",,,,0,0,华中,河南,郑州市,C 制造业,www.sf-diamond.com.cn
300180,华峰超纤,上海华峰超纤材料股份有限公司,"Huafon Microfibre (Shanghai) CO.,LTD.",上海市金山区亭卫南路888号,300180,华峰超纤,2011/2/22,"395,000,000","299,904,313",,,,0,0,华东,上海,上海市,C 制造业,
300181,佐力药业,浙江佐力药业股份有限公司,"Zhejiang Jolly Pharmaceutical Co.,LTD",浙江省湖州市德清县武康镇志远路,300181,佐力药业,2011/2/22,"608,624,848","395,963,022",,,,0,0,华东,浙江,湖州市,C 制造业,www.zuoli.com
300182,捷成股份,北京捷成世纪科技股份有限公司,"Beijing Jetsen Technology Co.,Ltd.",北京市海淀区知春路1号学院国际大厦709室,300182,捷成股份,2011/2/22,"1,416,578,705","594,319,789",,,,0,0,华北,北京,北京市,I 信息技术,www.jetsen.com.cn
